B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,Cost
9179,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,10:30,10:25,0.123004874,0.013292665
9180,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,10:55,10:50,0.246009749,0.023287412
9181,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.458333333,10:55,0.369014623,0.040241225
9182,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,11:10,11:05,0.123004874,0.011499364
9183,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,11:15,11:10,0.246009749,0.02399018
9184,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,11:45,11:40,0.123004874,0.012121131
9185,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,11:50,11:45,0.246009749,0.026083401
9186,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,11:55,11:50,0.123004874,0.013312511
9187,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.5,11:55,0.123004874,0.011335691
9188,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:05,12:00,0.246009749,0.024238986
9189,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:10,12:05,0.615024372,0.057650708
9190,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:15,12:10,0.246009749,0.027048816
9191,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:20,12:15,0.369014623,0.037146474
9192,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:25,12:20,0.246009749,0.022855119
9193,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:30,12:25,0.86103412,0.08187887
9194,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:35,12:30,0.246009749,0.02498
9195,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:40,12:35,0.738029246,0.071797169
9196,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:45,12:40,1.107043869,0.102810584
9197,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:50,12:45,0.369014623,0.037880489
9198,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,12:55,12:50,1.230048743,0.134218132
9199,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.541666667,12:55,0.615024372,0.061890313
9200,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:05,13:00,0.369014623,0.039533562
9201,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:10,13:05,0.246009749,0.02669361
9202,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:15,13:10,0.369014623,0.033920669
9203,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:20,13:15,0.123004874,0.013514104
9204,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:25,13:20,0.123004874,0.012446951
9205,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:30,13:25,0.492019497,0.045598691
9206,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:35,13:30,0.123004874,0.012212836
9207,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:40,13:35,0.123004874,0.01297273
9208,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:45,13:40,0.246009749,0.024691661
9209,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:50,13:45,0.492019497,0.045604667
9210,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,13:55,13:50,0.246009749,0.022384702
9211,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.583333333,13:55,0.246009749,0.022912064
9212,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:05,14:00,0.246009749,0.02271788
9213,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:10,14:05,0.369014623,0.033842684
9214,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:20,14:15,0.246009749,0.026892339
9215,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:25,14:20,0.738029246,0.070782165
9216,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:30,14:25,0.246009749,0.025782533
9217,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:35,14:30,0.369014623,0.037966216
9218,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:40,14:35,0.369014623,0.03482964
9219,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:50,14:45,0.369014623,0.037041946
9220,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,14:55,14:50,0.369014623,0.03775311
9221,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:05,15:00,0.738029246,0.076896756
9222,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:10,15:05,0.369014623,0.034554707
9223,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:15,15:10,0.492019497,0.051357396
9224,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:20,15:15,0.246009749,0.025669301
9225,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:25,15:20,0.123004874,0.011085165
9226,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:30,15:25,0.246009749,0.025615224
9227,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:40,15:35,0.123004874,0.011256321
9228,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:50,15:45,0.246009749,0.023076754
9229,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,15:55,15:50,0.123004874,0.01228491
9230,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.666666667,15:55,0.246009749,0.02575458
9231,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:05,16:00,0.246009749,0.023446142
9232,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:10,16:05,0.123004874,0.011847599
9233,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:15,16:10,0.615024372,0.059768261
9234,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:20,16:15,0.738029246,0.068335249
9235,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:25,16:20,0.246009749,0.024438204
9236,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:30,16:25,0.369014623,0.033413034
9237,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:35,16:30,0.246009749,0.024560416
9238,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:40,16:35,0.246009749,0.025625461
9239,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:45,16:40,0.246009749,0.024960717
9240,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:50,16:45,0.246009749,0.024696969
9241,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,16:55,16:50,0.246009749,0.025370533
9242,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:05,17:00,7.134282711,0.784333121
9243,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:15,17:10,0.369014623,0.035031446
9244,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:20,17:15,0.123004874,0.012648118
9245,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:25,17:20,0.246009749,0.025451041
9246,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:30,17:25,0.492019497,0.049362616
9247,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:35,17:30,0.738029246,0.072775694
9248,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:40,17:35,0.492019497,0.052205924
9249,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:45,17:40,0.369014623,0.035395213
9250,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:50,17:45,0.615024372,0.062509961
9251,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,17:55,17:50,0.246009749,0.022486285
9252,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.75,17:55,0.369014623,0.033504789
9253,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:05,18:00,4.674185224,0.488373682
9254,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:10,18:05,0.123004874,0.011936776
9255,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:15,18:10,0.123004874,0.012753766
9256,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:20,18:15,0.123004874,0.012415612
9257,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:25,18:20,0.492019497,0.052691044
9258,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:30,18:25,0.492019497,0.050931376
9259,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:35,18:30,0.615024372,0.064574813
9260,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:40,18:35,0.492019497,0.047517996
9261,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:45,18:40,0.738029246,0.078442622
9262,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:50,18:45,0.123004874,0.013055645
9263,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,18:55,18:50,0.615024372,0.061336635
9264,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.791666667,18:55,0.246009749,0.02474251
9265,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:05,19:00,0.123004874,0.013165259
9266,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:10,19:05,0.369014623,0.036372585
9267,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:15,19:10,0.369014623,0.035841723
9268,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:20,19:15,0.123004874,0.011546155
9269,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:25,19:20,0.738029246,0.073125725
9270,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:30,19:25,0.246009749,0.025330167
9271,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:35,19:30,0.492019497,0.045211342
9272,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:40,19:35,0.492019497,0.049150451
9273,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:45,19:40,0.246009749,0.024070519
9274,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:50,19:45,0.246009749,0.024206304
9275,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,19:55,19:50,0.738029246,0.072354671
9276,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.833333333,19:55,0.369014623,0.038315939
9277,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:05,20:00,0.246009749,0.025640047
9278,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:10,20:05,0.492019497,0.047970733
9279,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:15,20:10,0.492019497,0.046117776
9280,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:20,20:15,0.123004874,0.012647089
9281,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:25,20:20,0.369014623,0.036439652
9282,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:30,20:25,0.492019497,0.044777146
9283,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:35,20:30,0.492019497,0.052208717
9284,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:40,20:35,0.615024372,0.060059375
9285,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:45,20:40,0.369014623,0.034711988
9286,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:50,20:45,0.369014623,0.038862192
9287,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,20:55,20:50,0.246009749,0.024711394
9288,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.875,20:55,0.369014623,0.038057032
9289,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:05,21:00,0.492019497,0.051569321
9290,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:10,21:05,0.492019497,0.050963708
9291,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:15,21:10,0.738029246,0.07971489
9292,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:20,21:15,0.492019497,0.046709412
9293,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:25,21:20,0.615024372,0.065039347
9294,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:30,21:25,0.369014623,0.035180507
9295,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:35,21:30,0.86103412,0.087149439
9296,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:40,21:35,0.123004874,0.01315269
9297,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:45,21:40,0.86103412,0.085769766
9298,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:50,21:45,0.492019497,0.052655471
9299,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,21:55,21:50,0.369014623,0.039068983
9300,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.916666667,21:55,0.369014623,0.034175779
9301,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:05,22:00,0.615024372,0.061679092
9302,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:10,22:05,0.369014623,0.037082659
9303,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:15,22:10,0.369014623,0.035509335
9304,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:20,22:15,0.246009749,0.024592661
9305,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:25,22:20,0.246009749,0.022327341
9306,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:30,22:25,0.369014623,0.033577722
9307,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:35,22:30,0.369014623,0.034317143
9308,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:40,22:35,1.107043869,0.112757591
9309,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:45,22:40,0.984038995,0.089214685
9310,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:50,22:45,0.615024372,0.062670044
9311,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,22:55,22:50,0.492019497,0.046426691
9312,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,0.958333333,22:55,0.615024372,0.065031518
9313,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:05,23:00,0.369014623,0.035826417
9314,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:10,23:05,0.738029246,0.078260646
9315,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:15,23:10,0.738029246,0.066431818
9316,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:20,23:15,0.492019497,0.044608351
9317,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:25,23:20,0.738029246,0.07977642
9318,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:30,23:25,0.984038995,0.106086551
9319,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:35,23:30,0.492019497,0.045702804
9320,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:40,23:35,1.107043869,0.119038489
9321,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:45,23:40,0.492019497,0.051259761
9322,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:50,23:45,0.738029246,0.073445935
9323,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,23:55,23:50,0.738029246,0.078916709
9324,30101,40.756533,-73.987352,Permanent Bulletin,2574,3,1,23:55,1.353053618,0.142787464
9325,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:05,0:00,0.115406671,0.012106
9326,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:10,0:05,0.03846889,0.003485862
9327,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:15,0:10,0.153875562,0.01397035
9328,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:20,0:15,0.115406671,0.010401338
9329,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:25,0:20,0.153875562,0.016057501
9330,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:30,0:25,0.115406671,0.011628025
9331,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:35,0:30,0.115406671,0.010732056
9332,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:40,0:35,0.076937781,0.008263263
9333,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:45,0:40,0.03846889,0.00390436
9334,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:50,0:45,0.076937781,0.007577161
9335,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0:55,0:50,0.03846889,0.003506531
9336,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.041666667,0:55,0.076937781,0.007641499
9337,30105,40.758138,-73.985243,Permanent Bulletin,805,3,1:10,1:05,0.115406671,0.010571281
9338,30105,40.758138,-73.985243,Permanent Bulletin,805,3,1:15,1:10,0.03846889,0.003600866
9339,30105,40.758138,-73.985243,Permanent Bulletin,805,3,1:20,1:15,0.076937781,0.007555317
9340,30105,40.758138,-73.985243,Permanent Bulletin,805,3,1:35,1:30,0.115406671,0.012334231
9341,30105,40.758138,-73.985243,Permanent Bulletin,805,3,2:05,2:00,0.076937781,0.007255129
9342,30105,40.758138,-73.985243,Permanent Bulletin,805,3,2:10,2:05,0.03846889,0.003839126
9343,30105,40.758138,-73.985243,Permanent Bulletin,805,3,2:15,2:10,0.03846889,0.003955425
9344,30105,40.758138,-73.985243,Permanent Bulletin,805,3,2:25,2:20,0.153875562,0.016624028
9345,30105,40.758138,-73.985243,Permanent Bulletin,805,3,2:35,2:30,0.03846889,0.004094205
9346,30105,40.758138,-73.985243,Permanent Bulletin,805,3,2:55,2:50,0.076937781,0.007792899
9347,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.125,2:55,0.03846889,0.004088652
9348,30105,40.758138,-73.985243,Permanent Bulletin,805,3,3:10,3:05,0.03846889,0.003930142
9349,30105,40.758138,-73.985243,Permanent Bulletin,805,3,3:15,3:10,0.115406671,0.010402947
9350,30105,40.758138,-73.985243,Permanent Bulletin,805,3,3:25,3:20,0.03846889,0.003615528
9351,30105,40.758138,-73.985243,Permanent Bulletin,805,3,3:30,3:25,0.03846889,0.004132631
9352,30105,40.758138,-73.985243,Permanent Bulletin,805,3,3:50,3:45,0.03846889,0.003560143
9353,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.166666667,3:55,0.03846889,0.003681927
9354,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:05,4:00,0.076937781,0.008383784
9355,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:10,4:05,0.03846889,0.003599056
9356,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:15,4:10,0.03846889,0.00369333
9357,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:20,4:15,0.03846889,0.003927831
9358,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:45,4:40,0.03846889,0.003709659
9359,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:50,4:45,0.115406671,0.0120121
9360,30105,40.758138,-73.985243,Permanent Bulletin,805,3,4:55,4:50,0.03846889,0.003985273
9361,30105,40.758138,-73.985243,Permanent Bulletin,805,3,5:15,5:10,0.03846889,0.003671089
9362,30105,40.758138,-73.985243,Permanent Bulletin,805,3,5:20,5:15,0.03846889,0.004005711
9363,30105,40.758138,-73.985243,Permanent Bulletin,805,3,5:25,5:20,0.076937781,0.008001563
9364,30105,40.758138,-73.985243,Permanent Bulletin,805,3,5:40,5:35,0.03846889,0.004146687
9365,30105,40.758138,-73.985243,Permanent Bulletin,805,3,6:25,6:20,0.03846889,0.00357161
9366,30105,40.758138,-73.985243,Permanent Bulletin,805,3,6:30,6:25,0.03846889,0.003959052
9367,30105,40.758138,-73.985243,Permanent Bulletin,805,3,6:40,6:35,0.03846889,0.003855779
9368,30105,40.758138,-73.985243,Permanent Bulletin,805,3,6:45,6:40,0.076937781,0.008083643
9369,30105,40.758138,-73.985243,Permanent Bulletin,805,3,6:50,6:45,0.076937781,0.008137663
9370,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.291666667,6:55,0.03846889,0.003903888
9371,30105,40.758138,-73.985243,Permanent Bulletin,805,3,7:25,7:20,0.03846889,0.003569419
9372,30105,40.758138,-73.985243,Permanent Bulletin,805,3,7:30,7:25,0.03846889,0.004057401
9373,30105,40.758138,-73.985243,Permanent Bulletin,805,3,7:45,7:40,0.03846889,0.004019676
9374,30105,40.758138,-73.985243,Permanent Bulletin,805,3,8:10,8:05,0.03846889,0.004046147
9375,30105,40.758138,-73.985243,Permanent Bulletin,805,3,8:15,8:10,0.03846889,0.004091559
9376,30105,40.758138,-73.985243,Permanent Bulletin,805,3,8:50,8:45,0.03846889,0.003500351
9377,30105,40.758138,-73.985243,Permanent Bulletin,805,3,9:40,9:35,0.076937781,0.007808249
9378,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.416666667,9:55,0.03846889,0.00382305
9379,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:05,10:00,0.076937781,0.007240769
9380,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:25,10:20,0.03846889,0.003580458
9381,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:35,10:30,0.03846889,0.00410156
9382,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:40,10:35,0.03846889,0.004083145
9383,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:45,10:40,0.03846889,0.003687266
9384,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:50,10:45,0.03846889,0.004201287
9385,30105,40.758138,-73.985243,Permanent Bulletin,805,3,10:55,10:50,0.03846889,0.00418117
9386,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.458333333,10:55,0.03846889,0.003795157
9387,30105,40.758138,-73.985243,Permanent Bulletin,805,3,11:15,11:10,0.03846889,0.004193143
9388,30105,40.758138,-73.985243,Permanent Bulletin,805,3,11:25,11:20,0.03846889,0.00353054
9389,30105,40.758138,-73.985243,Permanent Bulletin,805,3,11:30,11:25,0.03846889,0.004166468
9390,30105,40.758138,-73.985243,Permanent Bulletin,805,3,11:45,11:40,0.03846889,0.004018736
9391,30105,40.758138,-73.985243,Permanent Bulletin,805,3,11:50,11:45,0.076937781,0.008428963
9392,30105,40.758138,-73.985243,Permanent Bulletin,805,3,11:55,11:50,0.03846889,0.003693524
9393,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.5,11:55,0.03846889,0.003810974
9394,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:10,12:05,0.076937781,0.007473425
9395,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:25,12:20,0.03846889,0.004036265
9396,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:30,12:25,0.076937781,0.007985682
9397,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:35,12:30,0.03846889,0.003924888
9398,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:40,12:35,0.03846889,0.00369659
9399,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:45,12:40,0.076937781,0.007265097
9400,30105,40.758138,-73.985243,Permanent Bulletin,805,3,12:50,12:45,0.03846889,0.00422614
9401,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.541666667,12:55,0.03846889,0.00377582
9402,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:05,13:00,0.03846889,0.004104137
9403,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:10,13:05,0.230813342,0.021716566
9404,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:15,13:10,0.115406671,0.011779225
9405,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:20,13:15,0.076937781,0.007327522
9406,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:25,13:20,0.076937781,0.007053853
9407,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:30,13:25,0.03846889,0.003742509
9408,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:35,13:30,0.115406671,0.010891952
9409,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:40,13:35,0.153875562,0.015533588
9410,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:45,13:40,0.192344452,0.018735271
9411,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:50,13:45,0.115406671,0.011660329
9412,30105,40.758138,-73.985243,Permanent Bulletin,805,3,13:55,13:50,0.115406671,0.011294972
9413,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.583333333,13:55,0.153875562,0.016591151
9414,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:05,14:00,0.153875562,0.015400833
9415,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:15,14:10,0.307751123,0.029017709
9416,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:20,14:15,0.269282233,0.028200902
9417,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:25,14:20,0.346220013,0.032053468
9418,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:30,14:25,0.115406671,0.01259264
9419,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:35,14:30,0.192344452,0.020159483
9420,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:40,14:35,0.230813342,0.025370316
9421,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:45,14:40,0.192344452,0.020185649
9422,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:50,14:45,0.115406671,0.012133118
9423,30105,40.758138,-73.985243,Permanent Bulletin,805,3,14:55,14:50,0.192344452,0.019254702
9424,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.625,14:55,0.115406671,0.012016399
9425,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:05,15:00,0.03846889,0.004042998
9426,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:10,15:05,0.076937781,0.007274056
9427,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:15,15:10,0.03846889,0.003599865
9428,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:20,15:15,0.115406671,0.012219645
9429,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:30,15:25,0.03846889,0.003776587
9430,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:35,15:30,0.03846889,0.00347416
9431,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:40,15:35,0.03846889,0.004087133
9432,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:45,15:40,0.076937781,0.007815164
9433,30105,40.758138,-73.985243,Permanent Bulletin,805,3,15:50,15:45,0.076937781,0.00740837
9434,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.666666667,15:55,0.115406671,0.011053044
9435,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:05,16:00,0.076937781,0.007679184
9436,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:10,16:05,0.076937781,0.008002091
9437,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:15,16:10,0.076937781,0.007932483
9438,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:20,16:15,0.03846889,0.00376828
9439,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:25,16:20,0.076937781,0.007508501
9440,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:35,16:30,0.03846889,0.003987724
9441,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:50,16:45,0.03846889,0.003943176
9442,30105,40.758138,-73.985243,Permanent Bulletin,805,3,16:55,16:50,0.03846889,0.004121738
9443,30105,40.758138,-73.985243,Permanent Bulletin,805,3,0.708333333,16:55,0.076937781,0.007508552
9444,30105,40.758138,-73.985243,Permanent Bulletin,805,3,17:10,17:05,0.076937781,0.007594419
9445,30105,40.758138,-73.985243,Permanent Bulletin,805,3,17:20,17:15,0.076937781,0.007465084
9446,30105,40.758138,-73.985243,Permanent Bulletin,805,3,17:25,17:20,0.03846889,0.004149018
9447,30105,40.758138,-73.985243,Permanent Bulletin,805,3,17:30,17:25,0.076937781,0.007537814
9448,30105,40.758138,-73.985243,Permanent Bulletin,805,3,17:35,17:30,0.03846889,0.003648712
